#,Date-Time (PDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
3335,05/08/2024 20:20:00,15.87,0.00,,,,
3336,05/08/2024 20:25:00,15.87,0.00,,,,
3337,05/08/2024 20:30:00,15.87,0.00,,,,
3338,05/08/2024 20:35:00,15.87,0.00,,,,
3339,05/08/2024 20:40:00,15.87,0.00,,,,
3340,05/08/2024 20:45:00,15.91,0.00,,,,
3341,05/08/2024 20:50:00,15.91,0.00,,,,
3342,05/08/2024 20:55:00,15.87,0.00,,,,
3343,05/08/2024 21:00:00,15.91,0.00,,,,
3344,05/08/2024 21:05:00,15.87,0.00,,,,
3345,05/08/2024 21:10:00,15.87,0.00,,,,
3346,05/08/2024 21:15:00,15.87,0.00,,,,
3347,05/08/2024 21:20:00,15.87,0.00,,,,
3348,05/08/2024 21:25:00,15.91,0.00,,,,
3349,05/08/2024 21:30:00,15.87,0.00,,,,
3350,05/08/2024 21:35:00,15.87,0.00,,,,
3351,05/08/2024 21:40:00,15.87,0.00,,,,
3352,05/08/2024 21:45:00,15.87,0.00,,,,
3353,05/08/2024 21:50:00,15.91,0.00,,,,
3354,05/08/2024 21:55:00,15.87,0.00,,,,
3355,05/08/2024 22:00:00,15.87,0.00,,,,
3356,05/08/2024 22:05:00,15.96,0.00,,,,
3357,05/08/2024 22:10:00,15.91,0.00,,,,
3358,05/08/2024 22:15:00,15.91,0.00,,,,
3359,05/08/2024 22:20:00,15.91,0.00,,,,
3360,05/08/2024 22:25:00,15.96,0.00,,,,
3361,05/08/2024 22:30:00,15.91,0.00,,,,
3362,05/08/2024 22:35:00,15.87,0.00,,,,
3363,05/08/2024 22:40:00,15.87,0.00,,,,
3364,05/08/2024 22:45:00,15.87,0.00,,,,
3365,05/08/2024 22:50:00,15.83,0.00,,,,
3366,05/08/2024 22:55:00,15.83,0.00,,,,
3367,05/08/2024 23:00:00,15.78,0.00,,,,
3368,05/08/2024 23:05:00,15.74,0.00,,,,
3369,05/08/2024 23:10:00,15.74,0.00,,,,
3370,05/08/2024 23:15:00,15.66,0.00,,,,
3371,05/08/2024 23:20:00,15.57,0.00,,,,
3372,05/08/2024 23:25:00,15.53,0.00,,,,
3373,05/08/2024 23:30:00,15.44,0.00,,,,
3374,05/08/2024 23:35:00,15.36,0.00,,,,
3375,05/08/2024 23:40:00,15.18,0.00,,,,
3376,05/08/2024 23:45:00,15.23,0.00,,,,
3377,05/08/2024 23:50:00,15.27,0.00,,,,
3378,05/08/2024 23:55:00,15.27,0.00,,,,
3379,05/09/2024 00:00:00,15.31,0.00,,,,
3380,05/09/2024 00:05:00,15.14,0.00,,,,
3381,05/09/2024 00:10:00,15.14,0.00,,,,
3382,05/09/2024 00:15:00,15.10,0.00,,,,
3383,05/09/2024 00:20:00,15.01,0.00,,,,
3384,05/09/2024 00:25:00,14.88,0.00,,,,
3385,05/09/2024 00:30:00,15.01,0.00,,,,
3386,05/09/2024 00:35:00,14.97,0.00,,,,
3387,05/09/2024 00:40:00,14.97,0.00,,,,
3388,05/09/2024 00:45:00,14.97,0.00,,,,
3389,05/09/2024 00:50:00,15.10,0.00,,,,
3390,05/09/2024 00:55:00,14.97,0.00,,,,
3391,05/09/2024 01:00:00,15.06,0.00,,,,
3392,05/09/2024 01:05:00,15.14,0.00,,,,
3393,05/09/2024 01:10:00,15.27,0.00,,,,
3394,05/09/2024 01:15:00,15.27,0.00,,,,
3395,05/09/2024 01:20:00,15.31,0.00,,,,
3396,05/09/2024 01:25:00,15.27,0.00,,,,
3397,05/09/2024 01:30:00,15.27,0.00,,,,
3398,05/09/2024 01:35:00,15.27,0.00,,,,
3399,05/09/2024 01:40:00,15.31,0.00,,,,
3400,05/09/2024 01:45:00,15.31,0.00,,,,
3401,05/09/2024 01:50:00,15.31,0.00,,,,
3402,05/09/2024 01:55:00,15.36,0.00,,,,
3403,05/09/2024 02:00:00,15.31,0.00,,,,
3404,05/09/2024 02:05:00,15.36,0.00,,,,
3405,05/09/2024 02:10:00,15.40,0.00,,,,
3406,05/09/2024 02:15:00,15.36,0.00,,,,
3407,05/09/2024 02:20:00,15.36,0.00,,,,
3408,05/09/2024 02:25:00,15.31,0.00,,,,
3409,05/09/2024 02:30:00,15.27,0.00,,,,
3410,05/09/2024 02:35:00,15.23,0.00,,,,
3411,05/09/2024 02:40:00,15.10,0.00,,,,
3412,05/09/2024 02:45:00,15.10,0.00,,,,
3413,05/09/2024 02:50:00,14.97,0.22,,,,
3414,05/09/2024 02:55:00,14.80,0.00,,,,
3415,05/09/2024 03:00:00,14.63,0.00,,,,
3416,05/09/2024 03:05:00,14.50,0.00,,,,
3417,05/09/2024 03:10:00,14.41,0.00,,,,
3418,05/09/2024 03:15:00,14.28,0.00,,,,
3419,05/09/2024 03:20:00,14.33,0.00,,,,
3420,05/09/2024 03:25:00,14.41,0.00,,,,
3421,05/09/2024 03:30:00,14.41,0.00,,,,
3422,05/09/2024 03:35:00,14.45,0.00,,,,
3423,05/09/2024 03:40:00,14.45,0.00,,,,
3424,05/09/2024 03:45:00,14.37,0.00,,,,
3425,05/09/2024 03:50:00,14.41,0.00,,,,
3426,05/09/2024 03:55:00,14.45,0.00,,,,
3427,05/09/2024 04:00:00,14.50,0.00,,,,
3428,05/09/2024 04:05:00,14.54,0.00,,,,
3429,05/09/2024 04:10:00,14.45,0.00,,,,
3430,05/09/2024 04:15:00,14.54,0.00,,,,
3431,05/09/2024 04:20:00,14.54,0.00,,,,
3432,05/09/2024 04:25:00,14.50,0.00,,,,
3433,05/09/2024 04:30:00,14.54,0.00,,,,
3434,05/09/2024 04:35:00,14.54,0.00,,,,
3435,05/09/2024 04:40:00,14.58,0.00,,,,
3436,05/09/2024 04:45:00,14.54,0.00,,,,
3437,05/09/2024 04:50:00,14.50,0.00,,,,
3438,05/09/2024 04:55:00,14.50,0.00,,,,
3439,05/09/2024 05:00:00,14.50,0.00,,,,
3440,05/09/2024 05:05:00,14.54,0.00,,,,
3441,05/09/2024 05:10:00,14.54,0.00,,,,
3442,05/09/2024 05:15:00,14.54,0.00,,,,
3443,05/09/2024 05:20:00,14.50,0.22,,,,
3444,05/09/2024 05:25:00,14.54,0.67,,,,
3445,05/09/2024 05:30:00,14.54,2.02,,,,
3446,05/09/2024 05:35:00,14.41,6.75,,,,
3447,05/09/2024 05:40:00,14.45,17.38,,,,
3448,05/09/2024 05:45:00,14.54,43.88,,,,
3449,05/09/2024 05:50:00,14.58,94.16,,,,
3450,05/09/2024 05:55:00,14.54,172.00,,,,
3451,05/09/2024 06:00:00,14.63,354.88,,,,
3452,05/09/2024 06:05:00,14.67,555.84,,,,
3453,05/09/2024 06:10:00,14.67,824.96,,,,
3454,05/09/2024 06:15:00,14.75,1099.84,,,,
3455,05/09/2024 06:20:00,14.75,1409.28,,,,
3456,05/09/2024 06:25:00,14.84,1528.32,,,,
3457,05/09/2024 06:30:00,14.93,1637.12,,,,
3458,05/09/2024 06:35:00,15.01,1884.80,,,,
3459,05/09/2024 06:40:00,15.10,2345.60,,,,
3460,05/09/2024 06:45:00,15.14,3104.00,,,,
3461,05/09/2024 06:50:00,15.36,3888.64,,,,
3462,05/09/2024 06:55:00,15.53,4659.20,,,,
3463,05/09/2024 07:00:00,15.70,5309.44,,,,
3464,05/09/2024 07:05:00,15.83,5181.44,,,,
3465,05/09/2024 07:10:00,15.87,5583.36,,,,
3466,05/09/2024 07:15:00,15.87,5475.84,,,,
3467,05/09/2024 07:20:00,16.00,5875.20,,,,
3468,05/09/2024 07:25:00,16.04,5954.56,,,,
3469,05/09/2024 07:30:00,16.13,6804.48,,,,
3470,05/09/2024 07:35:00,15.91,7262.72,,,,
3471,05/09/2024 07:40:00,15.87,9059.84,,,,
3472,05/09/2024 07:45:00,16.04,10216.96,,,,
3473,05/09/2024 07:50:00,16.17,11345.92,,,,
3474,05/09/2024 07:55:00,16.39,13199.36,,,,
3475,05/09/2024 08:00:00,16.34,12472.32,,,,
3476,05/09/2024 08:05:00,16.30,13276.16,,,,
3477,05/09/2024 08:10:00,16.30,14269.44,,,,
3478,05/09/2024 08:15:00,16.34,13854.72,,,,
3479,05/09/2024 08:20:00,16.43,5680.64,,,,
3480,05/09/2024 08:25:00,16.30,14996.48,,,,
3481,05/09/2024 08:30:00,16.21,4641.28,,,,
3482,05/09/2024 08:35:00,16.04,7104.00,,,,
3483,05/09/2024 08:40:00,15.96,5532.16,,,,
3484,05/09/2024 08:45:00,16.04,15646.72,,,,
3485,05/09/2024 08:50:00,16.08,9958.40,,,,
3486,05/09/2024 08:55:00,16.34,2549.12,,,,
3487,05/09/2024 09:00:00,16.43,8965.12,,,,
3488,05/09/2024 09:05:00,16.99,11079.68,,,,
3489,05/09/2024 09:10:00,17.11,19384.32,,,,
3490,05/09/2024 09:15:00,17.07,36782.08,,,,
3491,05/09/2024 09:20:00,17.29,17792.00,,,,
3492,05/09/2024 09:25:00,18.02,33566.72,,,,
3493,05/09/2024 09:30:00,17.97,57139.20,,,,
3494,05/09/2024 09:35:00,17.46,21432.32,,,,
3495,05/09/2024 09:40:00,17.46,5050.88,,,,
3496,05/09/2024 09:45:00,17.89,37867.52,,,,
3497,05/09/2024 09:50:00,17.67,24637.44,,,,
3498,05/09/2024 09:55:00,17.54,20464.64,,,,
3499,05/09/2024 10:00:00,17.20,29388.80,,,,
3500,05/09/2024 10:05:00,17.24,12759.04,,,,
3501,05/09/2024 10:10:00,17.24,14914.56,,,,
3502,05/09/2024 10:15:00,17.76,35829.76,,,,
3503,05/09/2024 10:20:00,17.03,18145.28,,,,
3504,05/09/2024 10:25:00,16.86,14976.00,,,,
3505,05/09/2024 10:30:00,18.23,42598.40,,,,
3506,05/09/2024 10:35:00,17.41,48189.44,,,,
3507,05/09/2024 10:40:00,19.00,48271.36,,,,
3508,05/09/2024 10:45:00,17.93,43622.40,,,,
3509,05/09/2024 10:50:00,18.23,42270.72,,,,
3510,05/09/2024 10:55:00,18.62,61173.76,,,,
3511,05/09/2024 11:00:00,19.05,39403.52,,,,
3512,05/09/2024 11:05:00,19.00,59023.36,,,,
3513,05/09/2024 11:10:00,18.92,56176.64,,,,
3514,05/09/2024 11:15:00,19.09,58531.84,,,,
3515,05/09/2024 11:20:00,19.35,52838.40,,,,
3516,05/09/2024 11:25:00,19.73,76410.88,,,,
3517,05/09/2024 11:30:00,19.39,20449.28,,,,
3518,05/09/2024 11:35:00,19.86,73441.28,,,,
3519,05/09/2024 11:40:00,19.90,61214.72,,,,
3520,05/09/2024 11:45:00,19.77,46796.80,,,,
3521,05/09/2024 11:50:00,19.99,73256.96,,,,
3522,05/09/2024 11:55:00,20.16,51978.24,,,,
3523,05/09/2024 12:00:00,20.25,44871.68,,,,
3524,05/09/2024 12:05:00,20.07,70635.52,,,,
3525,05/09/2024 12:10:00,19.95,79155.20,,,,
3526,05/09/2024 12:15:00,20.07,98058.24,,,,
3527,05/09/2024 12:20:00,20.12,99573.76,,,,
3528,05/09/2024 12:25:00,20.07,42536.96,,,,
3529,05/09/2024 12:30:00,20.29,49274.88,,,,
3530,05/09/2024 12:35:00,20.46,57671.68,,,,
3531,05/09/2024 12:40:00,20.29,71434.24,,,,
3532,05/09/2024 12:45:00,20.55,93306.88,,,,
3533,05/09/2024 12:50:00,21.06,81858.56,,,,
3534,05/09/2024 12:55:00,20.89,94208.00,,,,
3535,05/09/2024 13:00:00,20.63,97812.48,,,,
3536,05/09/2024 13:05:00,20.68,39874.56,,,,
3537,05/09/2024 13:10:00,20.85,16757.76,,,,
3538,05/09/2024 13:15:00,20.98,60682.24,,,,
3539,05/09/2024 13:20:00,21.02,80977.92,,,,
3540,05/09/2024 13:25:00,21.10,64655.36,,,,
3541,05/09/2024 13:30:00,21.19,106905.60,,,,
3542,05/09/2024 13:35:00,21.32,88227.84,,,,
3543,05/09/2024 13:40:00,21.32,99860.48,,,,
3544,05/09/2024 13:45:00,21.53,43683.84,,,,
3545,05/09/2024 13:50:00,21.79,21350.40,,,,
3546,05/09/2024 13:55:00,21.66,61153.28,,,,
3547,05/09/2024 14:00:00,21.62,73973.76,,,,
3548,05/09/2024 14:05:00,21.62,88350.72,,,,
3549,05/09/2024 14:10:00,21.58,14888.96,,,,
3550,05/09/2024 14:15:00,22.09,49049.60,,,,
3551,05/09/2024 14:20:00,21.88,46940.16,,,,
3552,05/09/2024 14:25:00,21.70,64921.60,,,,
3553,05/09/2024 14:30:00,22.01,72499.20,,,,
3554,05/09/2024 14:35:00,22.61,78254.08,,,,
3555,05/09/2024 14:40:00,22.35,44257.28,,,,
3556,05/09/2024 14:45:00,22.05,80875.52,,,,
3557,05/09/2024 14:50:00,22.09,99000.32,,,,
3558,05/09/2024 14:55:00,22.09,81694.72,,,,
3559,05/09/2024 15:00:00,22.09,46940.16,,,,
3560,05/09/2024 15:05:00,21.36,79953.92,,,,
3561,05/09/2024 15:10:00,21.88,49295.36,,,,
3562,05/09/2024 15:15:00,22.22,67809.28,,,,
3563,05/09/2024 15:20:00,22.26,21278.72,,,,
3564,05/09/2024 15:25:00,22.05,59330.56,,,,
3565,05/09/2024 15:30:00,22.31,27688.96,,,,
3566,05/09/2024 15:35:00,22.09,5134.08,,,,
3567,05/09/2024 15:40:00,21.49,67420.16,,,,
3568,05/09/2024 15:45:00,22.05,64921.60,,,,
3569,05/09/2024 15:50:00,22.26,16071.68,,,,
3570,05/09/2024 15:55:00,21.92,71024.64,,,,
3571,05/09/2024 16:00:00,21.70,32143.36,,,,
3572,05/09/2024 16:05:00,21.92,12917.76,,,,
3573,05/09/2024 16:10:00,21.49,78151.68,,,,
3574,05/09/2024 16:15:00,21.70,2821.12,,,,
3575,05/09/2024 16:20:00,21.70,21196.80,,,,
3576,05/09/2024 16:25:00,21.66,67379.20,,,,
3577,05/09/2024 16:30:00,21.15,17576.96,,,,
3578,05/09/2024 16:35:00,21.19,70656.00,,,,
3579,05/09/2024 16:40:00,21.02,67829.76,,,,
3580,05/09/2024 16:45:00,20.80,58634.24,,,,
3581,05/09/2024 16:50:00,20.76,22865.92,,,,
3582,05/09/2024 16:55:00,20.25,7633.92,,,,
3583,05/09/2024 17:00:00,20.07,23838.72,,,,
3584,05/09/2024 17:05:00,19.95,46100.48,,,,
3585,05/09/2024 17:10:00,19.77,57282.56,,,,
3586,05/09/2024 17:15:00,19.82,54272.00,,,,
3587,05/09/2024 17:20:00,19.22,21514.24,,,,
3588,05/09/2024 17:25:00,19.43,18903.04,,,,
3589,05/09/2024 17:30:00,19.26,46530.56,,,,
3590,05/09/2024 17:35:00,19.05,1073.92,,,,
3591,05/09/2024 17:40:00,18.74,33955.84,,,,
3592,05/09/2024 17:45:00,18.53,9858.56,,,,
3593,05/09/2024 17:50:00,18.27,8202.24,,,,
3594,05/09/2024 17:55:00,18.27,9909.76,,,,
3595,05/09/2024 18:00:00,18.06,2556.16,,,,
3596,05/09/2024 18:05:00,17.93,9489.92,,,,
3597,05/09/2024 18:10:00,17.89,12195.84,,,,
3598,05/09/2024 18:15:00,17.67,6771.20,,,,
3599,05/09/2024 18:20:00,17.63,3363.84,,,,
3600,05/09/2024 18:25:00,17.59,4392.96,,,,
3601,05/09/2024 18:30:00,17.54,4792.32,,,,
3602,05/09/2024 18:35:00,17.46,4029.44,,,,
3603,05/09/2024 18:40:00,17.37,218.72,,,,
3604,05/09/2024 18:45:00,17.41,2854.40,,,,
3605,05/09/2024 18:50:00,17.33,4428.80,,,,
3606,05/09/2024 18:55:00,17.29,1607.68,,,,
3607,05/09/2024 19:00:00,17.24,2055.68,,,,
3608,05/09/2024 19:05:00,17.20,2167.68,,,,
3609,05/09/2024 19:10:00,17.20,2725.12,,,,
3610,05/09/2024 19:15:00,17.11,1756.16,,,,
3611,05/09/2024 19:20:00,17.11,1225.92,,,,
3612,05/09/2024 19:25:00,17.11,776.00,,,,
3613,05/09/2024 19:30:00,17.03,644.00,,,,
3614,05/09/2024 19:35:00,17.03,582.40,,,,
3615,05/09/2024 19:40:00,16.99,257.68,,,,
3616,05/09/2024 19:45:00,16.90,188.08,,,,
3617,05/09/2024 19:50:00,16.90,92.16,,,,
3618,05/09/2024 19:55:00,16.86,38.82,,,,
3619,05/09/2024 20:00:00,16.81,15.97,,,,
3620,05/09/2024 20:05:00,16.77,4.95,,,,
3621,05/09/2024 20:10:00,16.81,1.35,,,,
3622,05/09/2024 20:15:00,16.77,0.45,,,,
3623,05/09/2024 20:20:00,16.73,0.00,,,,
3624,05/09/2024 20:25:00,16.69,0.00,,,,
3625,05/09/2024 20:30:00,16.73,0.00,,,,
3626,05/09/2024 20:35:00,16.73,0.00,,,,
3627,05/09/2024 20:40:00,16.69,0.00,,,,
3628,05/09/2024 20:45:00,16.69,0.00,,,,
3629,05/09/2024 20:50:00,16.69,0.00,,,,
3630,05/09/2024 20:55:00,16.64,0.00,,,,
3631,05/09/2024 21:00:00,16.60,0.00,,,,
3632,05/09/2024 21:05:00,16.60,0.00,,,,
3633,05/09/2024 21:10:00,16.60,0.00,,,,
3634,05/09/2024 21:15:00,16.60,0.00,,,,
3635,05/09/2024 21:20:00,16.60,0.00,,,,
3636,05/09/2024 21:25:00,16.56,0.00,,,,
3637,05/09/2024 21:30:00,16.56,0.00,,,,
3638,05/09/2024 21:35:00,16.56,0.00,,,,
3639,05/09/2024 21:40:00,16.51,0.00,,,,
3640,05/09/2024 21:45:00,16.51,0.00,,,,
3641,05/09/2024 21:50:00,16.51,0.00,,,,
3642,05/09/2024 21:55:00,16.43,0.00,,,,
3643,05/09/2024 22:00:00,16.47,0.00,,,,
3644,05/09/2024 22:05:00,16.39,0.00,,,,
3645,05/09/2024 22:10:00,16.39,0.00,,,,
3646,05/09/2024 22:15:00,16.34,0.00,,,,
3647,05/09/2024 22:20:00,16.26,0.00,,,,
3648,05/09/2024 22:25:00,16.21,0.00,,,,
3649,05/09/2024 22:30:00,16.17,0.00,,,,
3650,05/09/2024 22:35:00,16.17,0.00,,,,
3651,05/09/2024 22:40:00,16.13,0.00,,,,
3652,05/09/2024 22:45:00,16.04,0.00,,,,
3653,05/09/2024 22:50:00,16.00,0.00,,,,
3654,05/09/2024 22:55:00,16.04,0.00,,,,
3655,05/09/2024 23:00:00,16.00,0.00,,,,
3656,05/09/2024 23:05:00,15.96,0.00,,,,
3657,05/09/2024 23:10:00,15.96,0.00,,,,
3658,05/09/2024 23:15:00,15.83,0.00,,,,
3659,05/09/2024 23:20:00,15.83,0.00,,,,
3660,05/09/2024 23:25:00,15.78,0.00,,,,
3661,05/09/2024 23:30:00,15.78,0.00,,,,
3662,05/09/2024 23:35:00,15.78,0.00,,,,
3663,05/09/2024 23:40:00,15.70,0.00,,,,
3664,05/09/2024 23:45:00,15.61,0.00,,,,
3665,05/09/2024 23:50:00,15.66,0.00,,,,
3666,05/09/2024 23:55:00,15.61,0.00,,,,
3667,05/10/2024 00:00:00,15.57,0.00,,,,
3668,05/10/2024 00:05:00,15.48,0.00,,,,
3669,05/10/2024 00:10:00,15.48,0.00,,,,
3670,05/10/2024 00:15:00,15.36,0.00,,,,
3671,05/10/2024 00:20:00,15.36,0.00,,,,
3672,05/10/2024 00:25:00,15.31,0.00,,,,
3673,05/10/2024 00:30:00,15.23,0.00,,,,
3674,05/10/2024 00:35:00,15.31,0.00,,,,
3675,05/10/2024 00:40:00,15.23,0.00,,,,
3676,05/10/2024 00:45:00,15.27,0.00,,,,
3677,05/10/2024 00:50:00,15.14,0.00,,,,
3678,05/10/2024 00:55:00,15.10,0.00,,,,
3679,05/10/2024 01:00:00,15.06,0.00,,,,
3680,05/10/2024 01:05:00,15.06,0.00,,,,
3681,05/10/2024 01:10:00,15.01,0.00,,,,
3682,05/10/2024 01:15:00,15.06,0.00,,,,
3683,05/10/2024 01:20:00,15.01,0.00,,,,
3684,05/10/2024 01:25:00,15.01,0.00,,,,
3685,05/10/2024 01:30:00,15.06,0.00,,,,
3686,05/10/2024 01:35:00,15.06,0.00,,,,
3687,05/10/2024 01:40:00,15.06,0.00,,,,
3688,05/10/2024 01:45:00,15.01,0.00,,,,
3689,05/10/2024 01:50:00,15.06,0.00,,,,
3690,05/10/2024 01:55:00,15.14,0.00,,,,
3691,05/10/2024 02:00:00,15.23,0.00,,,,
3692,05/10/2024 02:05:00,15.23,0.00,,,,
3693,05/10/2024 02:10:00,15.31,0.00,,,,
3694,05/10/2024 02:15:00,15.31,0.00,,,,
3695,05/10/2024 02:20:00,15.36,0.00,,,,
3696,05/10/2024 02:25:00,15.40,0.00,,,,
3697,05/10/2024 02:30:00,15.48,0.00,,,,
3698,05/10/2024 02:35:00,15.44,0.00,,,,
3699,05/10/2024 02:40:00,15.44,0.00,,,,
3700,05/10/2024 02:45:00,15.48,0.00,,,,
3701,05/10/2024 02:50:00,15.44,0.00,,,,
3702,05/10/2024 02:55:00,15.44,0.00,,,,
3703,05/10/2024 03:00:00,15.40,0.00,,,,
3704,05/10/2024 03:05:00,15.36,0.00,,,,
3705,05/10/2024 03:10:00,15.36,0.00,,,,
3706,05/10/2024 03:15:00,15.36,0.00,,,,
3707,05/10/2024 03:20:00,15.18,0.00,,,,
3708,05/10/2024 03:25:00,15.10,0.22,,,,
3709,05/10/2024 03:30:00,14.97,0.00,,,,
3710,05/10/2024 03:35:00,14.84,0.00,,,,
3711,05/10/2024 03:40:00,14.67,0.00,,,,
3712,05/10/2024 03:45:00,14.58,0.00,,,,
3713,05/10/2024 03:50:00,14.54,0.00,,,,
3714,05/10/2024 03:55:00,14.58,0.00,,,,
3715,05/10/2024 04:00:00,14.54,0.00,,,,
3716,05/10/2024 04:05:00,14.54,0.00,,,,
3717,05/10/2024 04:10:00,14.50,0.00,,,,
3718,05/10/2024 04:15:00,14.45,0.00,,,,
3719,05/10/2024 04:20:00,14.45,0.00,,,,
3720,05/10/2024 04:25:00,14.41,0.00,,,,
3721,05/10/2024 04:30:00,14.41,0.00,,,,
3722,05/10/2024 04:35:00,14.45,0.00,,,,
3723,05/10/2024 04:40:00,14.41,0.00,,,,
3724,05/10/2024 04:45:00,14.37,0.00,,,,
3725,05/10/2024 04:50:00,14.41,0.00,,,,
3726,05/10/2024 04:55:00,14.33,0.00,,,,
3727,05/10/2024 05:00:00,14.33,0.00,,,,
3728,05/10/2024 05:05:00,14.37,0.00,,,,
3729,05/10/2024 05:10:00,14.28,0.00,,,,
3730,05/10/2024 05:15:00,14.33,0.00,,,,
3731,05/10/2024 05:20:00,14.37,0.22,,,,
3732,05/10/2024 05:25:00,14.41,0.90,,,,
3733,05/10/2024 05:30:00,14.41,3.15,,,,
3734,05/10/2024 05:35:00,14.37,8.77,,,,
3735,05/10/2024 05:40:00,14.41,24.81,,,,
3736,05/10/2024 05:45:00,14.41,65.14,,,,
3737,05/10/2024 05:50:00,14.41,126.80,,,,
3738,05/10/2024 05:55:00,14.41,249.12,,,,
3739,05/10/2024 06:00:00,14.41,423.04,,,,
3740,05/10/2024 06:05:00,14.50,645.44,,,,
3741,05/10/2024 06:10:00,14.50,872.64,,,,
3742,05/10/2024 06:15:00,14.58,1190.08,,,,
3743,05/10/2024 06:20:00,14.71,1685.12,,,,
3744,05/10/2024 06:25:00,14.75,2048.64,,,,
3745,05/10/2024 06:30:00,14.88,2347.52,,,,
3746,05/10/2024 06:35:00,15.01,2858.24,,,,
3747,05/10/2024 06:40:00,15.18,3504.64,,,,
3748,05/10/2024 06:45:00,15.27,4007.68,,,,
3749,05/10/2024 06:50:00,15.44,4547.84,,,,
3750,05/10/2024 06:55:00,15.57,4867.84,,,,
3751,05/10/2024 07:00:00,15.66,5335.04,,,,
3752,05/10/2024 07:05:00,15.78,5813.76,,,,
3753,05/10/2024 07:10:00,15.91,6448.64,,,,
3754,05/10/2024 07:15:00,16.08,6999.04,,,,
3755,05/10/2024 07:20:00,16.21,7354.88,,,,
3756,05/10/2024 07:25:00,16.34,7912.96,,,,
3757,05/10/2024 07:30:00,16.47,8381.44,,,,
3758,05/10/2024 07:35:00,16.69,9950.72,,,,
3759,05/10/2024 07:40:00,16.99,11289.60,,,,
3760,05/10/2024 07:45:00,17.16,11217.92,,,,
3761,05/10/2024 07:50:00,17.24,11376.64,,,,
3762,05/10/2024 07:55:00,17.37,11857.92,,,,
3763,05/10/2024 08:00:00,17.50,12646.40,,,,
3764,05/10/2024 08:05:00,17.59,13107.20,,,,
3765,05/10/2024 08:10:00,17.63,13875.20,,,,
3766,05/10/2024 08:15:00,17.72,13890.56,,,,
3767,05/10/2024 08:20:00,17.76,14464.00,,,,
3768,05/10/2024 08:25:00,18.02,16286.72,,,,
3769,05/10/2024 08:30:00,18.23,17198.08,,,,
3770,05/10/2024 08:35:00,18.44,17664.00,,,,
3771,05/10/2024 08:40:00,18.36,17986.56,,,,
3772,05/10/2024 08:45:00,17.72,18867.20,,,,
3773,05/10/2024 08:50:00,17.63,22251.52,,,,
3774,05/10/2024 08:55:00,17.50,21401.60,,,,
3775,05/10/2024 09:00:00,17.54,22282.24,,,,
3776,05/10/2024 09:05:00,17.67,24586.24,,,,
3777,05/10/2024 09:10:00,17.84,25241.60,,,,
3778,05/10/2024 09:15:00,17.84,26388.48,,,,
3779,05/10/2024 09:20:00,17.54,26501.12,,,,
3780,05/10/2024 09:25:00,17.50,27688.96,,,,
3781,05/10/2024 09:30:00,17.80,28958.72,,,,
3782,05/10/2024 09:35:00,17.63,26501.12,,,,
3783,05/10/2024 09:40:00,17.54,27688.96,,,,
3784,05/10/2024 09:45:00,17.63,27351.04,,,,
3785,05/10/2024 09:50:00,17.76,34805.76,,,,
3786,05/10/2024 09:55:00,17.89,36638.72,,,,
3787,05/10/2024 10:00:00,18.23,24709.12,,,,
3788,05/10/2024 10:05:00,18.23,5166.08,,,,
3789,05/10/2024 10:10:00,17.97,12523.52,,,,
3790,05/10/2024 10:15:00,18.23,46817.28,,,,
3791,05/10/2024 10:20:00,18.40,47063.04,,,,
3792,05/10/2024 10:25:00,18.92,17715.20,,,,
3793,05/10/2024 10:30:00,19.22,36700.16,,,,
3794,05/10/2024 10:35:00,19.09,26480.64,,,,
3795,05/10/2024 10:40:00,19.17,19164.16,,,,
3796,05/10/2024 10:45:00,18.70,29102.08,,,,
3797,05/10/2024 10:50:00,18.87,29982.72,,,,
3798,05/10/2024 10:55:00,19.22,41871.36,,,,
3799,05/10/2024 11:00:00,19.30,53268.48,,,,
3800,05/10/2024 11:05:00,19.26,37529.60,,,,
3801,05/10/2024 11:10:00,19.47,23951.36,,,,
3802,05/10/2024 11:15:00,19.09,44032.00,,,,
3803,05/10/2024 11:20:00,19.43,53514.24,,,,
3804,05/10/2024 11:25:00,19.26,42803.20,,,,
3805,05/10/2024 11:30:00,19.52,73728.00,,,,
3806,05/10/2024 11:35:00,19.09,36454.40,,,,
3807,05/10/2024 11:40:00,19.30,50257.92,,,,
3808,05/10/2024 11:45:00,19.56,93593.60,,,,
3809,05/10/2024 11:50:00,20.42,47882.24,,,,
3810,05/10/2024 11:55:00,20.29,46837.76,,,,
3811,05/10/2024 12:00:00,20.46,44175.36,,,,
3812,05/10/2024 12:05:00,20.25,64020.48,,,,
3813,05/10/2024 12:10:00,20.55,78499.84,,,,
3814,05/10/2024 12:15:00,20.63,76472.32,,,,
3815,05/10/2024 12:20:00,20.80,91832.32,,,,
3816,05/10/2024 12:25:00,20.68,50257.92,,,,
3817,05/10/2024 12:30:00,20.93,94740.48,,,,
3818,05/10/2024 12:35:00,20.85,65720.32,,,,
3819,05/10/2024 12:40:00,20.76,65536.00,,,,
3820,05/10/2024 12:45:00,20.76,71086.08,,,,
3821,05/10/2024 12:50:00,21.02,65126.40,,,,
3822,05/10/2024 12:55:00,20.93,61665.28,,,,
3823,05/10/2024 13:00:00,21.02,93184.00,,,,
